props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_floor,props_pageProps_address_municipality_numberOfSchools,props_pageProps_address_municipality_population,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailPropertyClass,lastPrice
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,134.0,Eget køkken med afløb,5.0,1.0,Andet materiale,Vandskyllende toilet i enheden,1897.0,Frederiksberg,55.677692,12.533429,3.0,18.0,103608.0,2002-07-09T00:00:00Z,Fri handel,/adresse/allegade-24a-3-tv-2000-frederiksberg-01470016_24a__3__tv,ejerlejlighed,2350000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,92.0,Eget køkken med afløb,5.0,1.0,Andet materiale,Vandskyllende toilet i enheden,1897.0,Frederiksberg,55.677612,12.533652,0.0,18.0,103608.0,2015-02-24T00:00:00Z,Fri handel,/adresse/allegade-24b-0-th-2000-frederiksberg-01470016_24b_st__th,ejerlejlighed,3060000
,,,,,,,,,,,Frederiksberg,55.677612,12.533652,1.0,18.0,103608.0,2008-10-24T00:00:00Z,Fri handel,/adresse/allegade-24b-1-2000-frederiksberg-01470016_24b__1____,,4100000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,234.0,Eget køkken med afløb,2.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1866.0,Frederiksberg,55.679462,12.543818,1.0,18.0,103608.0,1995-09-15T00:00:00Z,Fri handel,/adresse/amalievej-3-1-1875-frederiksberg-c-01470019___3__1____,ejerlejlighed,1400000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,199.0,Eget køkken med afløb,2.0,3.0,Fibercement uden asbest,Vandskyllende toilet i enheden,1858.0,Frederiksberg,55.679054,12.543795,0.0,18.0,103608.0,1994-09-05T00:00:00Z,Fri handel,/adresse/amalievej-4b-0-1875-frederiksberg-c-01470019__4b_st____,ejerlejlighed,1144386
,,,,,,,,,,,Frederiksberg,55.678974,12.544283,0.0,18.0,103608.0,2017-07-02T00:00:00Z,Fri handel,/adresse/amalievej-8-0-1875-frederiksberg-c-01470019___8_st____,,12780000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,322.0,Eget køkken med afløb,2.0,3.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1896.0,Frederiksberg,55.678974,12.544283,1.0,18.0,103608.0,1999-02-22T00:00:00Z,Fri handel,/adresse/amalievej-8-1-1875-frederiksberg-c-01470019___8__1____,,2600000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,154.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1896.0,Frederiksberg,55.678974,12.544283,2.0,18.0,103608.0,1996-12-03T00:00:00Z,Fri handel,/adresse/amalievej-8-2-th-1875-frederiksberg-c-01470019___8__2__th,,1340900
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,460.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.67894,12.544628,,18.0,103608.0,2018-05-07T00:00:00Z,Fri handel,/adresse/amalievej-10-1875-frederiksberg-c-01470019__10_______,villa,51100000
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,401.0,Eget køkken med afløb,2.0,3.0,Tegl,Vandskyllende toilet i enheden,1867.0,Frederiksberg,55.67919,12.545056,,18.0,103608.0,1997-10-14T00:00:00Z,Fri handel,/adresse/amalievej-11-1875-frederiksberg-c-01470019__11_______,villa,3124148
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,592.0,Eget køkken med afløb,2.0,5.0,Tegl,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.67882,12.5449505,,18.0,103608.0,2012-04-14T00:00:00Z,Fri handel,/adresse/amalievej-12-1875-frederiksberg-c-01470019__12_______,villa,18000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,75.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1902.0,Frederiksberg,55.679096,12.545282,-1.0,18.0,103608.0,2013-11-06T00:00:00Z,Fri handel,/adresse/amalievej-13--1-1875-frederiksberg-c-01470019__13_kl____,ejerlejlighed,3450000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,275.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,1902.0,Frederiksberg,55.679096,12.545282,0.0,18.0,103608.0,2017-11-03T00:00:00Z,Fri handel,/adresse/amalievej-13-0-1875-frederiksberg-c-01470019__13_st____,ejerlejlighed,75287
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,288.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,1902.0,Frederiksberg,55.679096,12.545282,1.0,18.0,103608.0,2017-11-03T00:00:00Z,Fri handel,/adresse/amalievej-13-1-1875-frederiksberg-c-01470019__13__1____,ejerlejlighed,79171
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,276.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,1902.0,Frederiksberg,55.679096,12.545282,2.0,18.0,103608.0,2017-11-03T00:00:00Z,Fri handel,/adresse/amalievej-13-2-1875-frederiksberg-c-01470019__13__2____,ejerlejlighed,75586
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,114.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1848.0,Frederiksberg,55.67866,12.545698,2.0,18.0,103608.0,2022-08-03T00:00:00Z,Fri handel,/adresse/amalievej-16b-2-1875-frederiksberg-c-01470019_16b__2____,ejerlejlighed,11000000
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,280.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.678627,12.54603,,18.0,103608.0,2006-02-19T00:00:00Z,Fri handel,/adresse/amalievej-18-1875-frederiksberg-c-01470019__18_______,villa,6850000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,100.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1877.0,Frederiksberg,55.67857,12.546358,2.0,18.0,103608.0,2022-04-13T00:00:00Z,Fri handel,/adresse/amalievej-20-2-1875-frederiksberg-c-01470019__20__2____,,51000000
,,,,,,,,,,,Frederiksberg,55.678764,12.546795,1.0,18.0,103608.0,2009-06-03T00:00:00Z,Fri handel,/adresse/amalievej-21-1-th-1875-frederiksberg-c-01470019__21__1__th,,975000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,71.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.678764,12.546795,2.0,18.0,103608.0,1996-01-30T00:00:00Z,Fri handel,/adresse/amalievej-21-2-tv-1875-frederiksberg-c-01470019__21__2__tv,ejerlejlighed,663200
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,62.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.678764,12.546795,5.0,18.0,103608.0,2023-01-25T00:00:00Z,Fri handel,/adresse/amalievej-21-5-1875-frederiksberg-c-01470019__21__5____,ejerlejlighed,2850000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,63.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.678463,12.546868,0.0,18.0,103608.0,2000-12-22T00:00:00Z,Fri handel,/adresse/amalievej-22-0-th-1875-frederiksberg-c-01470019__22_st__th,ejerlejlighed,894380
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,104.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.678463,12.546868,1.0,18.0,103608.0,2002-11-15T00:00:00Z,Fri handel,/adresse/amalievej-22-1-tv-1875-frederiksberg-c-01470019__22__1__tv,ejerlejlighed,1850000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.678463,12.546868,2.0,18.0,103608.0,1995-06-18T00:00:00Z,Fri handel,/adresse/amalievej-22-2-th-1875-frederiksberg-c-01470019__22__2__th,ejerlejlighed,1033265
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,104.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.678463,12.546868,2.0,18.0,103608.0,2020-07-07T00:00:00Z,Fri handel,/adresse/amalievej-22-2-tv-1875-frederiksberg-c-01470019__22__2__tv,ejerlejlighed,5115000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.678463,12.546868,4.0,18.0,103608.0,1993-11-03T00:00:00Z,Fri handel,/adresse/amalievej-22-4-th-1875-frederiksberg-c-01470019__22__4__th,ejerlejlighed,775000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,186.0,Eget køkken med afløb,5.0,3.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.67865,12.547037,0.0,18.0,103608.0,2006-04-21T00:00:00Z,Fri handel,/adresse/amalievej-23-0-1875-frederiksberg-c-01470019__23_st____,ejerlejlighed,4485000
,,,,,,,,,,,Frederiksberg,55.67865,12.547037,0.0,18.0,103608.0,2007-06-01T00:00:00Z,Fri handel,/adresse/amalievej-23-0-1-1875-frederiksberg-c-01470019__23_st___1,,4200000
,,,,,,,,,,,Frederiksberg,55.67865,12.547037,0.0,18.0,103608.0,2018-08-31T00:00:00Z,Fri handel,/adresse/amalievej-23-0-2-1875-frederiksberg-c-01470019__23_st___2,,125000
,,,,,,,,,,,Frederiksberg,55.67865,12.547037,0.0,18.0,103608.0,2018-09-06T00:00:00Z,Fri handel,/adresse/amalievej-23-0-3-1875-frederiksberg-c-01470019__23_st___3,,150000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,185.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.67865,12.547037,1.0,18.0,103608.0,1997-06-24T00:00:00Z,Fri handel,/adresse/amalievej-23-1-th-1875-frederiksberg-c-01470019__23__1__th,ejerlejlighed,1700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,154.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.67865,12.547037,1.0,18.0,103608.0,1999-08-02T00:00:00Z,Fri handel,/adresse/amalievej-23-1-tv-1875-frederiksberg-c-01470019__23__1__tv,ejerlejlighed,1854000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,156.0,Eget køkken med afløb,5.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.67865,12.547037,3.0,18.0,103608.0,2000-06-16T00:00:00Z,Fri handel,/adresse/amalievej-23-3-tv-1875-frederiksberg-c-01470019__23__3__tv,ejerlejlighed,2625000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,185.0,Eget køkken med afløb,5.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.67865,12.547037,4.0,18.0,103608.0,2014-05-28T00:00:00Z,Fri handel,/adresse/amalievej-23-4-th-1875-frederiksberg-c-01470019__23__4__th,ejerlejlighed,6150000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,180.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.67865,12.547037,5.0,18.0,103608.0,2017-11-28T00:00:00Z,Fri handel,/adresse/amalievej-23-5-th-1875-frederiksberg-c-01470019__23__5__th,ejerlejlighed,8295000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,168.0,Eget køkken med afløb,3.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1882.0,Frederiksberg,55.674927,12.537964,0.0,18.0,103608.0,2001-05-06T00:00:00Z,Fri handel,/adresse/amicisvej-4-0-1852-frederiksberg-c-01470022___4_st____,ejerlejlighed,2728470
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,171.0,Eget køkken med afløb,3.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1882.0,Frederiksberg,55.674927,12.537964,1.0,18.0,103608.0,2008-10-26T00:00:00Z,Fri handel,/adresse/amicisvej-4-1-1852-frederiksberg-c-01470022___4__1____,ejerlejlighed,6000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,199.0,Eget køkken med afløb,2.0,2.0,Andet materiale,Vandskyllende toilet i enheden,1857.0,Frederiksberg,55.675457,12.53825,0.0,18.0,103608.0,2020-07-07T00:00:00Z,Fri handel,/adresse/amicisvej-8-0-1852-frederiksberg-c-01470022___8_st____,ejerlejlighed,15330000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,199.0,Eget køkken med afløb,2.0,2.0,Andet materiale,Vandskyllende toilet i enheden,1857.0,Frederiksberg,55.675457,12.53825,1.0,18.0,103608.0,2005-05-18T00:00:00Z,Fri handel,/adresse/amicisvej-8-1-1852-frederiksberg-c-01470022___8__1____,ejerlejlighed,4840000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,220.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1883.0,Frederiksberg,55.67656,12.538985,0.0,18.0,103608.0,2021-08-14T00:00:00Z,Fri handel,/adresse/amicisvej-18-0-1852-frederiksberg-c-01470022__18_st____,ejerlejlighed,18000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,220.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1883.0,Frederiksberg,55.67656,12.538985,1.0,18.0,103608.0,2021-08-14T00:00:00Z,Fri handel,/adresse/amicisvej-18-1-1852-frederiksberg-c-01470022__18__1____,ejerlejlighed,18000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,182.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1883.0,Frederiksberg,55.67656,12.538985,2.0,18.0,103608.0,2021-08-14T00:00:00Z,Fri handel,/adresse/amicisvej-18-2-1852-frederiksberg-c-01470022__18__2____,ejerlejlighed,18000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,257.0,Eget køkken med afløb,2.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1884.0,Frederiksberg,55.676468,12.538312,1.0,18.0,103608.0,1997-07-22T00:00:00Z,Fri handel,/adresse/amicisvej-19-1-1852-frederiksberg-c-01470022__19__1____,ejerlejlighed,1837500
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,191.0,Eget køkken med afløb,3.0,1.0,Andet materiale,Vandskyllende toilet i enheden,1883.0,Frederiksberg,55.676575,12.538426,0.0,18.0,103608.0,2021-01-20T00:00:00Z,Fri handel,/adresse/amicisvej-21-0-1852-frederiksberg-c-01470022__21_st____,ejerlejlighed,10900000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,193.0,Eget køkken med afløb,3.0,1.0,Andet materiale,Vandskyllende toilet i enheden,1883.0,Frederiksberg,55.676575,12.538426,1.0,18.0,103608.0,2008-02-19T00:00:00Z,Fri handel,/adresse/amicisvej-21-1-1852-frederiksberg-c-01470022__21__1____,ejerlejlighed,6700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,191.0,Eget køkken med afløb,3.0,1.0,Andet materiale,Vandskyllende toilet i enheden,1883.0,Frederiksberg,55.676575,12.538426,2.0,18.0,103608.0,2013-08-08T00:00:00Z,Fri handel,/adresse/amicisvej-21-2-1852-frederiksberg-c-01470022__21__2____,ejerlejlighed,7875000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,72.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1868.0,Frederiksberg,55.678745,12.527492,0.0,18.0,103608.0,2002-11-26T00:00:00Z,Fri handel,/adresse/andebakkesti-4-0-th-2000-frederiksberg-01470025___4_st__th,,6500000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,72.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1868.0,Frederiksberg,55.678745,12.527492,0.0,18.0,103608.0,2002-11-26T00:00:00Z,Fri handel,/adresse/andebakkesti-4-0-tv-2000-frederiksberg-01470025___4_st__tv,,6500000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,72.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1868.0,Frederiksberg,55.678745,12.527492,1.0,18.0,103608.0,2002-11-26T00:00:00Z,Fri handel,/adresse/andebakkesti-4-1-th-2000-frederiksberg-01470025___4__1__th,,6500000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,72.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1868.0,Frederiksberg,55.678745,12.527492,1.0,18.0,103608.0,2002-11-26T00:00:00Z,Fri handel,/adresse/andebakkesti-4-1-tv-2000-frederiksberg-01470025___4__1__tv,,6500000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,2.0,2.0,Fibercement uden asbest,Vandskyllende toilet i enheden,1876.0,Frederiksberg,55.678577,12.527411,0.0,18.0,103608.0,2020-04-27T00:00:00Z,Fri handel,/adresse/andebakkesti-6-0-2000-frederiksberg-01470025___6_st____,ejerlejlighed,10400000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,2.0,1.0,Fibercement uden asbest,Vandskyllende toilet i enheden,1876.0,Frederiksberg,55.678577,12.527411,1.0,18.0,103608.0,2020-04-27T00:00:00Z,Fri handel,/adresse/andebakkesti-6-1-2000-frederiksberg-01470025___6__1____,ejerlejlighed,10400000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,75.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1901.0,Frederiksberg,55.681885,12.523328,2.0,18.0,103608.0,2017-11-08T00:00:00Z,Fri handel,/adresse/p.-andersens-vej-1-2-th-2000-frederiksberg-01470028___1__2__th,ejerlejlighed,2200000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,69.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1932.0,Frederiksberg,55.69095,12.535573,0.0,18.0,103608.0,2003-10-30T00:00:00Z,Fri handel,/adresse/ane-katrines-vej-2-0-th-2000-frederiksberg-01470031___2_st__th,ejerlejlighed,1130000
,Udhus,Træ,,,,,,Levende tage,,2018.0,Frederiksberg,55.69095,12.535573,0.0,18.0,103608.0,2022-02-21T00:00:00Z,Fri handel,/adresse/ane-katrines-vej-2-0-tv-2000-frederiksberg-01470031___2_st__tv,,1120000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,65.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1932.0,Frederiksberg,55.69095,12.535573,3.0,18.0,103608.0,2002-01-09T00:00:00Z,Fri handel,/adresse/ane-katrines-vej-2-3-th-2000-frederiksberg-01470031___2__3__th,ejerlejlighed,1050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,64.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1932.0,Frederiksberg,55.69095,12.535573,3.0,18.0,103608.0,2019-02-18T00:00:00Z,Fri handel,/adresse/ane-katrines-vej-2-3-tv-2000-frederiksberg-01470031___2__3__tv,ejerlejlighed,2396000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,64.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1932.0,Frederiksberg,55.69095,12.535573,4.0,18.0,103608.0,2017-09-22T00:00:00Z,Fri handel,/adresse/ane-katrines-vej-2-4-tv-2000-frederiksberg-01470031___2__4__tv,ejerlejlighed,2375000
,,,,,,,,,,,Frederiksberg,55.691044,12.535524,0.0,18.0,103608.0,2017-05-24T00:00:00Z,Fri handel,/adresse/ane-katrines-vej-4-0-th-2000-frederiksberg-01470031___4_st__th,,850000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,62.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1932.0,Frederiksberg,55.691044,12.535524,2.0,18.0,103608.0,2005-04-10T00:00:00Z,Fri handel,/adresse/ane-katrines-vej-4-2-tv-2000-frederiksberg-01470031___4__2__tv,ejerlejlighed,1230000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,61.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1932.0,Frederiksberg,55.691044,12.535524,3.0,18.0,103608.0,2023-06-11T00:00:00Z,Fri handel,/adresse/ane-katrines-vej-4-3-th-2000-frederiksberg-01470031___4__3__th,ejerlejlighed,2475000
